dt,acc_x,acc_y,acc_z,vel_N,vel_E,vel_D,pos_N,pos_E,pos_D,rot_x,rot_y,rot_z,lat,lon,alt,pressure,state,battery,ign1_cont,ign2_cont,ign3_cont,ign4_cont,ign1_state,ign2_state,ign3_state,ign4_state,gps_fix,gps_sats,height,h,State2,gps_h,Sats 2,rotx,,rotz
19996,"6,428922","-4,930501","3,343248",0,0,"-24,84609","259,0838","-166,3006","1015,92","51,8299","272,7832","129,3288","50,33577883","19,533382","1339,599976",87104,3,"7,65",0,0,0,0,0,0,0,0,1,8,"1257,378255","1028,1177",600,"1000,699982",800,"1,417",,
20008,"6,793063","-2,355611","-1,473309",0,0,"-24,77185","259,0838","-166,3006","1015,596","51,75348","274,121","137,1645","50,33577883","19,533382","1339,599976",87134,3,"7,65",0,0,0,0,0,0,0,0,1,8,"1254,556063","1025,295509",600,"1000,699982",800,"1,34058",,
20155,"5,173446","0,6327658","-5,273968",0,0,"-24,79255","259,1765","-166,1938","1015,237","51,46801","275,2176","145,3312","50,335778","19,5333805","1339,599976",87162,3,"7,65",0,0,0,0,0,0,0,0,1,8,"1251,922728","1022,662173",600,"1000,699982",800,"1,05511",,
20232,"1,482421","4,189205","-8,543542",0,0,"-24,90174","259,1765","-166,1938","1014,847","51,12763","276,0354","153,6038","50,335778","19,5333805","1339,599976",87186,3,"7,65",0,0,0,0,0,0,0,0,1,8,"1249,666128","1020,405574",600,"1000,699982",800,"0,71473",,
20739,"-3,412239","8,486318","-9,955203",0,0,"-25,05828","259,2692","-166,087","1014,438","50,76147","276,3427","161,4464","50,33577717","19,533379","1339,599976",87202,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1248,162008","1018,901453",600,"1000,699982",800,"0,34857",,
20216,"-6,594332","11,39386","-10,32974",0,0,"-25,23908","259,2692","-166,087","1013,993","50,5666","276,2626","168,7588","50,33577717","19,533379","1339,599976",87207,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1247,692016","1018,431461",600,"1000,699982",800,"0,1537",,
20017,"-10,65313","13,77374","-7,75702",0,0,"-25,39894","259,3433","-165,9328","1013,536","50,57661","275,9352","175,3505","50,3357765","19,53337683","1339,599976",87203,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1248,068008","1018,807453",600,"1000,699982",800,"0,16371",,
20384,"-13,22886","16,59193","-3,499336",0,0,"-25,46316","259,3433","-165,9328","1013,133","50,86973","275,5374","181,1667","50,3357765","19,53337683","1339,599976",87193,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1249,008048","1019,747493",600,"1000,699982",800,"0,45683",,
20486,"-14,62535","18,83737","1,523917",0,0,"-25,43346","259,4175","-165,8378","1012,738","51,55259","275,0284","186,0721","50,33577583","19,5333755","1339,5",87177,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1250,512294","1021,251739",600,"1000,600006",800,"1,13969",,
20101,"-12,9718","19,8196","4,737458",0,0,"-25,30744","259,4175","-165,8378","1012,387","52,6234","274,4981","190,1138","50,33577583","19,5333755","1339,5",87164,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1251,734659","1022,474104",600,"1000,600006",800,"2,2105",,
20378,"-12,73419","19,18065","7,636278",0,0,"-25,1101","259,4916","-165,7429","1012,052","54,11625","273,932","193,2301","50,33577517","19,53337417","1339,300049",87161,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1252,016764","1022,756209",600,"1000,400055",800,"3,70335",,
20328,"-9,002943","20,11646","8,60792",0,0,"-24,87828","259,4916","-165,7429","1011,732","56,00286","273,2775","195,3797","50,33577517","19,53337417","1339,300049",87159,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1252,204838","1022,944283",600,"1000,400055",800,"5,58996",,
20286,"-7,369649","18,69556","8,583084",0,0,"-24,6337","259,5473","-165,6717","1011,416","58,50912","272,407","196,5693","50,33577467","19,53337317","1339,099976",87165,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1251,640625","1022,380071",600,"1000,199982",800,"8,09622",,
20088,"-4,653817","17,38002","6,103421",0,0,"-24,42388","259,5473","-165,6717","1011,103","61,63135","271,2041","196,7335","50,33577467","19,53337317","1339,099976",87171,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1251,076444","1021,815889",600,"1000,199982",800,"11,21845",,
20720,"-1,881332","14,97958","1,942389",0,0,"-24,27348","259,5473","-165,6242","1010,792","65,18502","269,3051","195,8777","50,33577467","19,5333725","1338,800049",87175,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1250,700341","1021,439786",600,"999,9000549",800,"14,77212",,
20016,"-0,3426461","11,29504","-4,199561",0,0,"-24,24751","259,5473","-165,6242","1010,477","69,31453","266,5437","193,9274","50,33577467","19,5333725","1338,800049",87185,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1249,760143","1020,499589",600,"999,9000549",800,"18,90163",,
20017,"-1,342254","11,929","-2,488741",0,0,"-24,25308","259,5473","-165,5886","1010,173","73,31048","262,6567","190,7607","50,33577467","19,533372","1338,400024",87196,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1248,726027","1019,465472",600,"999,5000305",800,"22,89758",,
19999,"3,836659","10,73032","-4,077403",0,0,"-24,25452","259,5473","-165,5886","1009,845","78,20078","254,7945","183,753","50,33577467","19,533372","1338,400024",87203,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1248,068008","1018,807453",600,"999,5000305",800,"27,78788",,
20253,"2,576912","9,026239","-7,702522",0,0,"-24,3104","259,5287","-165,553","1009,507","83,00011","234,8287","164,9573","50,33577483","19,5333715",1338,87213,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1247,128055","1017,8675",600,"999,1000061",800,"32,58721",,
20118,"0,9798998","8,348289","-9,563227",0,0,"-24,43177","259,5287","-165,553","1009,161","85,21329","174,0189","105,8007","50,33577483","19,5333715",1338,87225,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1246,000226","1016,739672",600,"999,1000061",800,"34,80039",,
20084,"-0,0943929","6,712346","-10,48546",0,0,"-24,59319","259,5102","-165,5175","1008,792","81,16191","125,4152","59,22189","50,335775","19,533371","1337,599976",87244,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1244,214755","1014,9542",600,"998,6999817",800,"30,74901",,
20531,"2,995272","7,165642","-8,563919",0,0,"-24,73481","259,5102","-165,5175","1008,406","74,96241","109,5461","45,84529","50,335775","19,533371","1337,599976",87258,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1242,899346","1013,638791",600,"998,6999817",800,"24,54951",,
20014,"1,05223","5,85818","-9,265499",0,0,"-24,86182","259,4916","-165,4819","1008,043","69,17884","102,3592","41,38608","50,33577517","19,5333705","1337,199951",87270,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1241,771989","1012,511434",600,"998,2999573",800,"18,76594",,
20000,"1,616039","4,572331","-9,130652",0,0,"-25,01977","259,4916","-165,4819","1007,631","62,63738","96,44374","39,1584","50,33577517","19,5333705","1337,199951",87283,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1240,550826","1011,290272",600,"998,2999573",800,"12,22448",,
20006,"-3,804333","3,895928","-12,02131",0,0,"-25,20245","259,4916","-165,4463","1007,205","56,17392","91,38058","38,46878","50,33577517","19,53337","1336,800049",87294,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1239,51765","1010,257096",600,"997,9000549",800,"5,76102",,
20012,"-2,487383","2,27914","-10,70204",0,0,"-25,4081","259,4916","-165,4463","1006,767","49,93347","86,38577","38,46363","50,33577517","19,53337","1336,800049",87305,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1238,48458","1009,224025",600,"997,9000549",800,"-0,47943",,
20304,"0,596374","2,692899","-8,939963",0,0,"-25,55584","259,4546","-165,4107","1006,375","44,73641","81,94497","38,9395","50,3357755","19,5333695","1336,300049",87315,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1237,545516","1008,284961",600,"997,4000549",800,"-5,67649",,
20128,"-2,619526","-0,05807912","-8,002833",0,0,"-25,69443","259,4546","-165,4107","1005,917","39,08955","76,45673","39,72576","50,3357755","19,5333695","1336,300049",87329,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1236,230973","1006,970418",600,"997,4000549",800,"-11,32335",,
20019,"-6,104043","-0,4075637","-7,747729",0,0,"-25,83308","259,436","-165,3869","1005,444","33,89632","70,62106","40,75166","50,33577567","19,53336917","1335,900024",87343,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1234,916601","1005,656046",600,"997,0000305",800,"-16,51658",,
20011,"-7,192017","-0,1778111","-6,81181",0,0,"-25,97262","259,436","-165,3869","1004,952","29,12154","64,45041","41,87012","50,33577567","19,53336917","1335,900024",87361,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1233,226944","1003,966389",600,"997,0000305",800,"-21,29136",,
20344,"-8,551132","0,2085209","-5,790481",0,0,"-26,09582","259,4175","-165,3869","1004,44","24,67857","57,98736","43,1717","50,33577583","19,53336917","1335,300049",87380,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1231,443723","1002,183169",600,"996,4000549",800,"-25,73433",,
20030,"-6,334087","-0,6461525","-4,200397",0,0,"-26,19173","259,4175","-165,3869","1003,908","20,56576","51,24049","44,48795","50,33577583","19,53336917","1335,300049",87399,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1229,660817","1000,400262",600,"996,4000549",800,"-29,84714",,
20178,"-6,869988","0,338321","-3,26602",0,0,"-26,26629","259,3804","-165,3988","1003,428","17,22776","45,0813","45,76566","50,33577617","19,53336933","1334,800049",87419,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1227,784412","998,5238574",600,"995,9000549",800,"-33,18514",,
20022,"-4,307181","0,04981923","-1,954665",0,0,"-26,34225","259,3804","-165,3988","1002,859","13,81753","37,83307","47,15307","50,33577617","19,53336933","1334,800049",87439,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1225,908355","996,6478002",600,"995,9000549",800,"-36,59537",,
20271,"-6,135926","0,03149188","-2,373913",0,0,"-26,42013","259,3618","-165,3988","1002,272","10,85244","30,33885","48,40097","50,33577633","19,53336933","1334,199951",87454,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1224,50154","995,2409853",600,"995,2999573",800,"-39,56046",,
20380,"-6,925118","0,2641392","-2,434747",0,0,"-26,48952","259,3618","-165,3988","1001,679","8,24202","22,89782","49,71168","50,33577633","19,53336933","1334,199951",87460,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1223,938869","994,678314",600,"995,2999573",800,"-42,17088",,
20565,"-4,4148","0,2397598","-0,2151411",0,0,"-26,53086","259,3248","-165,3751","1001,093","5,980635","15,52413","51,12412","50,33577667","19,533369","1333,599976",87456,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1224,313979","995,0534247",600,"994,6999817",800,"-44,432265",,
20067,"-5,994687","0,9110782","-0,1991804",0,0,"-26,54055","259,3248","-165,3751","1000,528","4,107664","8,078627","52,40758","50,33577667","19,533369","1333,599976",87441,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1225,720768","996,4602136",600,"994,6999817",800,"-46,305236",,
20055,"-5,352455","1,176177","-1,365232",0,0,"-26,55238","259,2692","-165,3513","999,9963","2,470586","0,7013773","53,60505","50,33577717","19,53336867",1333,87418,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1227,878224","998,6176694",600,"994,1000061",800,"-47,942314",,
20126,"-4,082242","0,8633103","-0,8275803",0,0,"-26,55029","259,2692","-165,3513","999,5602","1,185166","354,3652","54,56131","50,33577717","19,53336867",1333,87391,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1230,411476","1001,150921",600,"994,1000061",800,"-49,227734",,
20075,"-2,831323","0,7420533","-0,8621691",0,0,"-26,50831","259,2135","-165,3157","999,1094","359,9146","347,2335","55,53287","50,33577767","19,53336817","1332,300049",87361,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1233,226944","1003,966389",600,"993,4000549",800,"309,5017",,
20001,"-2,525105","1,429208","0,4786531",0,0,"-26,46357","259,2135","-165,3157","998,707","358,7905","340,3931","56,33541","50,33577767","19,53336817","1332,300049",87328,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1236,324863","1007,064309",600,"993,4000549",800,"308,3776",,
20708,"-2,253101","1,84837","0,7025644",0,0,"-26,39236","259,1394","-165,2683","998,3574","357,8104","334,1015","57,06459","50,33577833","19,5333675","1331,699951",87296,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1239,329811","1010,069257",600,"992,7999573",800,"307,3975",,
20099,"0,1040001","1,331754","0,8835813",0,0,"-26,30152","259,1394","-165,2683","998,0547","357,0317","328,3107","57,65796","50,33577833","19,5333675","1331,699951",87267,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1242,053816","1012,793262",600,"992,7999573",800,"306,6188",,
20350,"1,514843","1,03865","0,9102156",0,0,"-26,20756","259,0837","-165,2208","997,8217","356,5714","323,8954","58,08057","50,33577883","19,53336683",1331,87244,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1244,214755","1014,9542",600,"992,1000061",800,"306,1585",,
20122,"-1,139693","2,608006","-0,4074362",0,0,"-26,09446","259,0837","-165,2208","997,5898","356,2966","319,7989","58,44868","50,33577883","19,53336683",1331,87219,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1246,564125","1017,30357",600,"992,1000061",800,"305,8837",,
20375,"-1,074466","2,823852","-0,2465742",0,0,"-25,96391","259,0096","-165,1733","997,3969","356,2976","316,4261","58,80047","50,3357795","19,53336617","1330,300049",87199,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1248,444013","1019,183459",600,"991,4000549",800,"305,8847",,
20519,"-1,156541","3,156467","-0,3018454",0,0,"-25,8483","259,0096","-165,1733","997,2201","356,5298","313,685","59,16069","50,3357795","19,53336617","1330,300049",87196,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1248,726027","1019,465472",600,"991,4000549",800,"306,1169",,
20470,"-2,474268","3,653342","-0,9968489",0,0,"-25,75946","258,9354","-165,1259","996,9573","356,9944","311,4348","59,61409","50,33578017","19,5333655","1329,599976",87206,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1247,786013","1018,525458",600,"990,6999817",800,"306,5815",,
20288,"-1,09033","3,11839","-1,124612",0,0,"-25,66765","258,9354","-165,1259","996,7303","357,5681","309,7524","60,16272","50,33578017","19,5333655","1329,599976",87220,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1246,47014","1017,209585",600,"990,6999817",800,"307,1552",,
20299,"-1,661544","3,15644","-1,07117",0,0,"-25,58445","258,8427","-165,0428","996,4951","358,2377","308,5116","60,8439","50,335781","19,53336433","1328,900024",87228,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1245,718289","1016,457734",600,"990,0000305",800,"307,8248",,
20193,"-0,8830798","2,932052","-0,8110121",0,0,"-25,48297","258,8427","-165,0428","996,2914","359,1031","307,7058","61,65301","50,335781","19,53336433","1328,900024",87239,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1244,684585","1015,424031",600,"990,0000305",800,"308,6902",,
20015,"-2,155811","2,883528","-1,414554",0,0,"-25,40663","258,75","-164,9597","996,1038","0,02697242","307,3532","62,45344","50,33578183","19,53336317","1328,199951",87249,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1243,744946","1014,484392",600,"989,2999573",800,"-50,38592758",,
20171,"-1,57408","2,744108","-1,103481",0,0,"-25,32118","258,75","-164,9597","995,8839","1,116235","307,4157","63,50225","50,33578183","19,53336317","1328,199951",87256,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1243,087251","1013,826696",600,"989,2999573",800,"-49,296665",,
20557,"-1,593161","2,551087","-1,356273",0,0,"-25,23874","258,6573","-164,8174","995,6561","2,206131","307,889","64,78854","50,33578267","19,53336117","1327,5",87265,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1242,241706","1012,981151",600,"988,6000061",800,"-48,206769",,
20057,"-0,5617058","2,22233","-1,499216",0,0,"-25,15187","258,6573","-164,8174","995,4227","3,34706","308,832","66,31767","50,33578267","19,53336117","1327,5",87275,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1241,302293","1012,041739",600,"988,6000061",800,"-47,06584",,
20168,"-1,320592","2,128646","-1,072108",0,0,"-25,08287","258,5275","-164,7699","995,2111","4,400362","310,0312","67,7458","50,33578383","19,5333605","1326,800049",87282,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1240,644757","1011,384202",600,"987,9000549",800,"-46,012538",,
20015,"-0,6310177","1,729062","-1,063775",0,0,"-25,00796","258,5275","-164,7699","994,9662","5,502195","311,9952","69,60368","50,33578383","19,5333605","1326,800049",87287,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1240,175114","1010,914559",600,"987,9000549",800,"-44,910705",,
19999,"-1,913614","1,590222","-1,536449",0,0,"-24,92967","258,4719","-164,7106","994,7202","6,513454","314,563","71,64416","50,33578433","19,53335967","1326,099976",87293,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1239,611571","1010,351016",600,"987,1999817",800,"-43,899446",,
20007,"-2,482828","1,342682","-1,485188",0,0,"-24,85785","258,4719","-164,7106","994,4712","7,360785","317,7519","73,91764","50,33578433","19,53335967","1326,099976",87297,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1239,235893","1009,975339",600,"987,1999817",800,"-43,052115",,
20199,"0,6489944","0,9101464","-0,0967253",0,0,"-24,78351","258,4163","-164,6512","994,2225","8,05056","321,7638","76,41997","50,33578483","19,53335883","1325,5",87301,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1238,860229","1009,599675",600,"986,6000061",800,"-42,36234",,
20451,"-0,05273104","0,4057963","-1,210249",0,0,"-24,7022","258,4163","-164,6512","993,9672","8,423233","326,5845","79,10307","50,33578483","19,53335883","1325,5",87314,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1237,639418","1008,378864",600,"986,6000061",800,"-41,989667",,
20494,"-1,550028","-0,04037547","-2,175099",0,0,"-24,64602","258,3792","-164,6156","993,6958","8,397618","332,0185","81,91114","50,33578517","19,53335833","1324,800049",87334,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1235,761535","1006,50098",600,"985,9000549",800,"-42,015282",,
20204,"-2,787513","-0,2216167","-2,773223",0,0,"-24,61444","258,3792","-164,6156","993,3993","7,908952","337,877","84,71794","50,33578517","19,53335833","1324,800049",87358,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1233,508534","1004,247979",600,"985,9000549",800,"-42,503948",,
20125,"-2,867318","-0,5249406","-1,667451",0,0,"-24,60105","258,3607","-164,58","993,0693","6,828285","343,9905","87,41051","50,33578533","19,53335783","1324,099976",87390,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1230,505312","1001,244758",600,"985,1999817",800,"-43,584615",,
20561,"-4,190708","-0,8753145","-2,206844",0,0,"-24,58892","258,3607","-164,58","992,7025","5,16981","350,0845","89,81012","50,33578533","19,53335783","1324,099976",87425,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1227,221558","997,9610038",600,"985,1999817",800,"-45,24309",,
20491,"-4,113507","-1,351082","-2,737032",0,0,"-24,59788","258,3421","-164,5563","992,2939","3,007215","356,1117","91,85963","50,3357855","19,5333575","1323,5",87461,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1223,845093","994,5845385",600,"984,6000061",800,"-47,405685",,
20323,"-2,794114","-1,676681","-2,653095",0,0,"-24,62625","258,3421","-164,5563","991,9009","0,7418884","1,234743","93,35442","50,3357855","19,5333575","1323,5",87498,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1220,37601","991,1154551",600,"984,6000061",800,"-49,6710116",,
20085,"-2,54922","-2,158175","-3,23097",0,0,"-24,67845","258,305","-164,5089","991,413","357,8674","6,892789","94,61375","50,33578583","19,53335683","1322,800049",87533,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1217,095537","987,8349828",600,"983,9000549",800,"307,4545",,
20217,"0,2974395","-2,35725","-1,948888",0,0,"-24,73991","258,305","-164,5089","990,892","354,6984","12,47858","95,46745","50,33578583","19,53335683","1322,800049",87556,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1214,940377","985,6798221",600,"983,9000549",800,"304,2855",,
20016,"1,555428","-2,27689","-2,779034",0,0,"-24,80694","258,2865","-164,4851","990,3566","351,1981","18,1367","95,65964","50,335786","19,5333565","1322,199951",87570,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1213,628764","984,3682096",600,"983,2999573",800,"300,7852",,
20394,"-0,2598517","-2,817246","-3,775964",0,0,"-24,89732","258,2865","-164,4851","989,8135","347,6786","23,74998","95,12981","50,335786","19,5333565","1322,199951",87579,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1212,785674","983,5251198",600,"983,2999573",800,"297,2657",,
20010,"-1,497429","-3,307271","-4,947026",0,0,"-24,99344","258,2679","-164,4495","989,3463","344,5616","28,64822","94,15843","50,33578617","19,533356","1321,5",87577,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1212,973022","983,7124671",600,"982,6000061",800,"294,1487",,
20008,"-2,631489","-3,742474","-5,627432",0,0,"-25,11258","258,2679","-164,4495","988,8165","340,9627","34,30521","92,40634","50,33578617","19,533356","1321,5",87568,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1213,816127","984,5555724",600,"982,6000061",800,"290,5498",,
20280,"-7,027197","-5,163633","-5,285076",0,0,"-25,22466","258,2309","-164,4021","988,3039","337,4113","39,9955","90,07996","50,3357865","19,53335533","1320,800049",87555,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1215,03407","985,7735152",600,"981,9000549",800,"286,9984",,
20381,"-12,6655","-7,628467","-4,13845",0,0,"-25,31824","258,2309","-164,4021","987,8121","333,7492","45,65719","87,28761","50,3357865","19,53335533","1320,800049",87541,3,"7,64",0,0,0,0,0,0,0,0,1,8,"1216,345864","987,0853097",600,"981,9000549",800,"283,3363",,
